servicio_id,fecha_servicio,tipo_servicio,ciudad,cliente,proveedor_id,tiempo_respuesta_min,estado_servicio,costo_servicio
SRV000558,2024-05-21 23:57:00,Cerrajería,Bogotá,Liberty Seguros,39,35.0,Completado,98529
SRV009966,2024-06-29 06:21:00,Batería,Barranquilla,Grupo Nutresa,150,19.0,Completado,74486
SRV013871,2024-05-16 18:01:00,Grúa,BOGOTA,Cardif Seguros,36,59.0,Completado,299530
SRV014465,2024-04-20 20:25:00,Grúa,Medellín,Seguros Generales,90,70.0,Completado,235815
SRV008151,2024-05-26 09:51:00,Grúa,Medellín,SBS Seguros,88,72.0,Completado,192983
SRV005725,2024-03-11 21:35:00,Grúa,BOGOTA,Grupo Nutresa,20,,Cancelado,281682
SRV009407,2024-04-22 05:35:00,Cerrajería,Bogotá,Liberty Seguros,34,26.0,Completado,119667
SRV013344,2024-02-14 16:30:00,Grúa,Bogotá,Equidad Seguros,14,38.0,Completado,319651
SRV003012,2024-01-25 03:58:00,Cerrajería,Medellín,Seguros Generales,82,15.0,Completado,136192
SRV000813,2024-02-05 16:13:00,Grúa,Medellín,Grupo Éxito,92,46.0,Completado,220466
SRV008350,2024-06-28 11:29:00,Grúa,Barranquilla,Banco Davivienda,137,61.0,Completado,231319
SRV009738,2024-02-15 20:20:00,Grúa,Bogota D.C.,AXA Colpatria,30,44.0,Completado,261635
SRV008951,2024-04-01 03:08:00,Grúa,Medellín,Equidad Seguros,62,,Completado,214841
SRV014678,2024-06-14 11:29:00,Grúa,Bogotá,Mundial Seguros,59,66.0,Completado,315690
SRV006625,2024-06-06 13:06:00,Grúa,Cali,Allianz Seguros,102,71.0,Completado,330332
SRV004720,2024-03-25 22:39:00,Grúa,Bogotá,Zurich Seguros,52,7.0,Completado,297151
SRV014300,2024-04-02 13:34:00,Cerrajería,Medellín,Scotiabank Colpatria,92,32.0,Completado,108627
SRV006757,2024-03-02 07:14:00,Grúa,Barranquilla,Avianca,146,70.0,Completado,176685
SRV003049,2024-01-27 23:59:00,Ambulancia,Cali,Seguros Bolivar,118,22.0,Completado,478313
SRV014364,2024-05-09 15:05:00,Batería,Medellín,AXA Colpatria,80,27.0,Completado,163928
SRV004010,2024-02-29 19:31:00,Grúa,Cali,Seguros Generales,101,54.0,Completado,279839
SRV006248,2024-06-17 19:23:00,Grúa,Medellín,AXA Colpatria,64,41.0,Completado,111276
SRV010121,2024-02-28 00:00:00,Grúa,Bogotá,AXA Colpatria,44,89.0,Completado,211097
SRV011486,2024-04-11 09:17:00,Grúa,Cali,Cardif Seguros,100,82.0,Completado,259542
SRV004265,2024-02-07 13:01:00,Grúa,Cali,Grupo Éxito,113,89.0,Completado,327503
SRV002622,2024-05-19 18:23:00,Grúa, Bogotá,Avianca,11,,Cancelado,286291
SRV013966,2024-02-20 22:45:00,Grúa,Bogotá,Banco Davivienda,10,63.0,Completado,234701
SRV007913,2024-02-12 19:39:00,Cerrajería,Bogotá,Bancolombia,26,25.0,Completado,134646
SRV010997,2024-05-10 19:26:00,Grúa,Cali,Banco de Bogotá,97,42.0,Completado,287549
SRV000312,2024-05-20 04:59:00,Cerrajería,Bogota D.C.,Cardif Seguros,49,45.0,Completado,102674
SRV003812,2024-02-15 19:46:00,Grúa,Cali,Seguros Generales,114,91.0,Completado,268763
SRV001881,2024-03-19 15:35:00,Cerrajería,Medellín,Allianz Seguros,64,39.0,Completado,124035
SRV000177,2024-06-18 00:05:00,Batería,Bogotá,Seguros Generales,23,25.0,Completado,67925
SRV005012,2024-01-15 02:03:00,Ambulancia,Bogotá,Banco de Bogotá,18,30.0,Completado,302480
SRV005246,2024-02-23 11:34:00,Grúa,Bogotá,Mundial Seguros,40,80.0,Completado,249979
SRV013081,2024-06-16 22:59:00,Cerrajería,BOGOTA,Previsora Seguros,35,54.0,Completado,135122
SRV013487,2024-01-21 09:14:00,Batería,Bogotá,Seguros Bolivar,22,25.0,Completado,63573
SRV002384,2024-09-04 15:30:00,Grúa,Medellín,Allianz Seguros,69,61.0,Completado,311662
SRV004969,2024-02-29 01:38:00,Ambulancia,Medellín,AXA Colpatria,88,19.0,Completado,322659
SRV008700,2024-04-07 12:19:00,Grúa,Medellín,SBS Seguros,82,84.0,Completado,254981
SRV014793,2024-04-11 13:27:00,Grúa,Cali,BBVA Colombia,121,68.0,Completado,261338
SRV005825,2024-03-21 07:42:00,Grúa,Medellín,Ecopetrol,64,73.0,Completado,210475
SRV001058,2024-01-22 23:57:00,Grúa,Bogotá,Mapfre Colombia,30,48.0,Completado,258807
SRV005884,2024-05-26 06:08:00,Grúa,Medellín,Seguros del Estado,79,,Cancelado,188871
SRV007930,2024-03-30 11:18:00,Cerrajería,Bogotá,Mapfre Colombia,30,36.0,Completado,175134
SRV009574,2024-05-14 13:06:00,Cerrajería,Cali,Allianz Seguros,107,42.0,Completado,153999
SRV003498,2024-02-16 23:31:00,Batería,Bogotá,Mapfre Colombia,4,10.0,Completado,80038
SRV006790,2024-03-15 07:24:00,Cerrajería,Cali,SBS Seguros,100,,Completado,65472
SRV001655,2024-01-01 00:42:00,Grúa,Medellín,Liberty Seguros,95,74.0,Completado,172624
SRV005234,2024-01-14 08:31:00,Cerrajería,Medellín,Allianz Seguros,89,32.0,Completado,135945
SRV003066,2024-06-08 19:06:00,Grúa,Barranquilla,Liberty Seguros,145,49.0,Completado,330742
SRV002254,2024-03-21 17:20:00,Ambulancia,BOGOTA,Seguros del Estado,46,25.0,Completado,359668
SRV002348,2024-03-29 21:22:00,Cerrajería,Bogotá,Grupo Argos,6,23.0,Completado,147056
SRV013515,2024-05-18 03:54:00,Grúa,Bogotá,Scotiabank Colpatria,11,64.0,Completado,215149
SRV001822,2024-05-11 02:06:00,Grúa,Medellín,Previsora Seguros,90,55.0,Completado,288869
SRV001607,2024-01-23 04:39:00,Grúa,Medellín,Banco Davivienda,92,90.0,Completado,309385
SRV009716,2024-02-05 08:56:00,Cerrajería,Cali,Seguros del Estado,125,44.0,Completado,172952
SRV014690,2024-05-28 07:10:00,Grúa,Bogotá,Mapfre Colombia,41,59.0,Completado,377743
SRV007294,2024-01-22 17:52:00,Batería,Medellín,SBS Seguros,79,38.0,Completado,126434
SRV009782,2024-06-08 14:56:00,Grúa,Bogotá,Previsora Seguros,55,75.0,Completado,240445
SRV011158,2024-06-10 16:20:00,Cerrajería,Medellín,Bancolombia,95,40.0,Completado,99222
SRV008948,2024-01-17 04:46:00,Batería,Barranquilla,Cardif Seguros,126,28.0,Completado,122431
SRV004072,2024-04-10 12:04:00,Grúa,Medellín,Mapfre Colombia,90,64.0,Completado,226356
SRV005923,2024-06-02 21:14:00,Batería,Medellín,Seguros del Estado,90,24.0,Completado,116586
SRV013865,2024-03-24 10:32:00,Ambulancia,Medellín,Banco de Bogotá,69,13.0,Completado,260588
SRV003270,2024-01-24 06:55:00,Batería,Cali,Liberty Seguros,105,26.0,Completado,112891
SRV014900,2024-06-23 12:44:00,Grúa,Bogotá,Zurich Seguros,38,78.0,Completado,297152
SRV012660,2024-06-12 12:10:00,Ambulancia,Bogotá,Bancolombia,19,18.0,Completado,372215
SRV008376,2024-04-21 16:08:00,Cerrajería,Cali,Seguros del Estado,108,34.0,Completado,168789
SRV006173,2024-02-18 15:16:00,Batería,Bogotá,Mapfre Colombia,12,27.0,Completado,135745
SRV010307,2024-02-06 01:24:00,Cerrajería,Cali,Banco de Bogotá,111,,Completado,116646
SRV007349,2024-03-15 01:11:00,Cerrajería,Medellín,SBS Seguros,90,25.0,Completado,159442
SRV012880,2024-05-16 10:56:00,Cerrajería,Cali,Sura Seguros,123,24.0,Completado,180206
SRV011249,2024-04-15 17:21:00,Batería,Cali,Banco de Bogotá,120,26.0,Completado,107684
SRV013859,2024-03-19 15:25:00,Ambulancia,Medellín,Banco Davivienda,89,21.0,Completado,324160
SRV000988,2024-05-14 01:53:00,Cerrajería,Medellín,Banco de Bogotá,80,44.0,Completado,119397
SRV010511,2024-06-18 19:20:00,Cerrajería,Barranquilla,Sura Seguros,143,24.0,Completado,190745
SRV004236,2024-06-30 06:07:00,Cerrajería,Medellín,Sura Seguros,61,26.0,Completado,121246
SRV006381,2024-04-28 14:09:00,Ambulancia,Cali,Scotiabank Colpatria,110,27.0,Completado,230250
SRV005631,2024-08-01 06:36:00,Ambulancia,Medellín,Seguros del Estado,83,,Completado,330541
SRV008100,2024-10-05 03:25:00,Batería,Bogotá,Banco Davivienda,12,32.0,Completado,155930
SRV007467,2024-06-22 21:48:00,Cerrajería, Bogotá,Bancolombia,37,16.0,Completado,103508
SRV007581,2024-02-16 03:40:00,Batería,Bogotá,Scotiabank Colpatria,16,27.0,Completado,98885
SRV005860,2024-03-16 11:39:00,Grúa,Bogotá,Grupo Nutresa,7,,Cancelado,260020
SRV007412,2024-02-10 06:38:00,Batería,Barranquilla,Seguros del Estado,140,18.0,Completado,119907
SRV014913,2024-05-30 10:50:00,Grúa,BOGOTA,Equidad Seguros,15,5.0,Completado,239224
SRV005426,2024-04-15 07:53:00,Grúa,Bogota D.C.,Equidad Seguros,54,75.0,Completado,269133
SRV007647,2024-04-21 16:31:00,Batería,Bogotá,Scotiabank Colpatria,17,24.0,Completado,100292
SRV010755,2024-06-28 01:25:00,Grúa,Bogotá,Grupo Éxito,46,65.0,Completado,200403
SRV005144,2024-01-31 10:57:00,Batería,Barranquilla,Mapfre Colombia,138,15.0,Completado,105326
SRV009589,2024-01-16 03:31:00,Grúa,Medellín,Grupo Éxito,79,96.0,Completado,269855
SRV001757,2024-06-21 04:45:00,Cerrajería,Medellín,AXA Colpatria,66,,Cancelado,143871
SRV001277,2024-04-10 18:40:00,Cerrajería,Cali,Previsora Seguros,120,,Completado,105031
SRV012749,2024-05-08 00:39:00,Ambulancia,Barranquilla,Seguros Bolivar,126,30.0,Completado,317931
SRV012048,2024-03-05 12:06:00,Grúa,Medellín,Banco Davivienda,63,45.0,Completado,244830
SRV013798,2024-06-21 02:27:00,Ambulancia,Bogotá,Grupo Éxito,22,20.0,Completado,305101
SRV010586,2024-06-01 05:02:00,Grúa,Bogotá,Bancolombia,22,68.0,Cancelado,253346
SRV007722,2024-05-22 11:25:00,Grúa,Medellín,Cardif Seguros,92,42.0,Completado,299518
SRV005921,2024-01-22 16:11:00,Grúa,Barranquilla,Grupo Nutresa,148,42.0,Completado,232162
SRV010441,2024-02-03 11:37:00,Grúa,Medellín,Liberty Seguros,82,55.0,Completado,303295
SRV005041,2024-04-23 01:14:00,Batería,Cali,BBVA Colombia,103,,Cancelado,88070
SRV009072,2024-01-01 22:34:00,Batería,Bogota D.C.,Grupo Argos,35,22.0,Completado,129423
SRV002560,2024-03-30 19:36:00,Grúa,Cali,Mapfre Colombia,108,77.0,Completado,254301
SRV008484,2024-06-01 17:03:00,Cerrajería,Bogotá,Grupo Argos,58,24.0,Completado,98020
SRV009471,2024-03-02 19:03:00,Grúa,Medellín,Bancolombia,90,81.0,Completado,254394
SRV010557,2024-03-22 09:07:00,Grúa,Medellín,HDI Seguros,84,76.0,Completado,222340
SRV004515,2024-04-06 05:36:00,Cerrajería,Barranquilla,Equidad Seguros,127,10.0,Completado,120305
SRV010790,2024-06-07 10:52:00,Ambulancia,Bogota D.C.,Grupo Éxito,48,24.0,Completado,366506
SRV003697,2024-03-27 17:15:00,Batería,Medellín,Banco Davivienda,66,33.0,Completado,125740
SRV005238,2024-02-12 17:13:00,Cerrajería,Bogotá,Mundial Seguros,56,39.0,Completado,136387
SRV006485,2024-03-15 15:01:00,Batería,Bogotá,Banco de Bogotá,18,29.0,Completado,115898
SRV000837,2024-05-30 07:15:00,Grúa,Medellín,Banco Davivienda,73,,Cancelado,108383
SRV013102,2024-05-28 22:56:00,Batería,Bogotá,Seguros del Estado,55,21.0,Completado,84094
SRV009762,2024-04-17 07:54:00,Cerrajería,Cali,Grupo Argos,125,14.0,Completado,138569
SRV010944,2024-05-08 18:01:00,Cerrajería,Bogotá,Liberty Seguros,56,33.0,Completado,145763
SRV002205,2024-02-17 17:22:00,Ambulancia, Bogotá,Bancolombia,26,26.0,Completado,308613
SRV002855,2024-04-03 14:39:00,Ambulancia,Medellín,Zurich Seguros,63,28.0,Completado,250054
SRV012806,2024-04-10 01:39:00,Grúa,Cali,Scotiabank Colpatria,111,118.0,Completado,317038
SRV009386,2024-01-17 09:14:00,Batería,Bogota D.C.,Bancolombia,7,40.0,Completado,130847
SRV013920,2024-06-13 17:55:00,Cerrajería,Barranquilla,Banco de Bogotá,140,35.0,Completado,137745
SRV002782,2024-03-18 11:26:00,Cerrajería,Bogotá,Grupo Éxito,42,46.0,Completado,125899
SRV007188,2024-04-18 08:44:00,Cerrajería,Cali,Seguros del Estado,101,42.0,Completado,119992
SRV010292,2024-03-04 14:17:00,Grúa,BOGOTA,Grupo Éxito,45,47.0,Completado,228523
SRV011464,2024-05-19 08:11:00,Grúa,Medellín,AXA Colpatria,62,,Cancelado,123228
SRV004988,2024-01-10 11:04:00,Batería,Bogotá,Grupo Éxito,58,29.0,Completado,96693
SRV008118,2024-04-23 08:26:00,Grúa,Cali,Seguros Generales,122,86.0,Completado,264728
SRV014486,2024-05-07 20:32:00,Batería,Cali,Bancolombia,116,31.0,Completado,105056
SRV001625,2024-02-18 05:58:00,Batería,Medellín,Seguros Generales,76,16.0,Completado,75555
SRV009496,2024-06-11 09:26:00,Ambulancia,Cali,Banco Davivienda,116,13.0,Completado,174435
SRV004597,2024-04-05 16:52:00,Batería,Barranquilla,Banco de Bogotá,149,,Completado,53793
SRV008704,2024-04-04 22:37:00,Grúa,Barranquilla,Sura Seguros,140,63.0,Completado,314569
SRV002482,2024-01-18 09:19:00,Batería,Bogotá,HDI Seguros,13,24.0,Completado,113785
SRV010901,2024-02-05 10:33:00,Grúa,Bogotá,Seguros Bolivar,49,92.0,Completado,208946
SRV007113,2024-02-13 05:41:00,Batería,Medellín,Banco de Bogotá,91,24.0,Cancelado,54890
SRV011069,2024-03-14 03:14:00,Batería, Bogotá,AXA Colpatria,33,19.0,Completado,50000
SRV005439,2024-03-14 06:21:00,Grúa,Bogotá,Grupo Éxito,56,34.0,Completado,169668
SRV003673,2024-02-20 06:40:00,Batería,Bogotá,Banco de Bogotá,14,22.0,Cancelado,70461
SRV002509,2024-01-24 14:32:00,Cerrajería,Bogotá,Avianca,16,35.0,Completado,154735
SRV000304,2024-03-23 03:49:00,Batería, Bogotá,Ecopetrol,16,25.0,Completado,129046
SRV005991,2024-04-10 22:47:00,Grúa,Medellín,Seguros del Estado,86,72.0,Completado,160600
SRV007271,2024-05-20 04:52:00,Ambulancia,Medellín,Mapfre Colombia,68,27.0,Completado,311751
SRV014481,2024-06-29 04:22:00,Grúa,Barranquilla,Allianz Seguros,129,35.0,Completado,303262
SRV006508,2024-02-22 06:48:00,Cerrajería,Cali,Grupo Nutresa,113,48.0,Completado,71865
SRV004937,2024-02-14 23:57:00,Cerrajería,Cali,Grupo Nutresa,102,40.0,Completado,152672
SRV001517,2024-03-25 22:15:00,Cerrajería,Medellín,Seguros Bolivar,72,43.0,Completado,143074
SRV011875,2024-06-23 17:13:00,Cerrajería,Bogotá,Previsora Seguros,57,10.0,Completado,131920
SRV001508,2024-01-26 03:36:00,Grúa,Medellín,Banco Davivienda,79,54.0,Completado,173979
SRV008943,2024-04-30 18:08:00,Grúa,Medellín,Zurich Seguros,91,,Completado,374585
SRV010426,2024-05-08 02:44:00,Batería,Bogota D.C.,Mapfre Colombia,46,20.0,Completado,50000
SRV006551,2024-05-02 06:51:00,Ambulancia,Bogotá,SBS Seguros,39,9.0,Completado,326141
SRV004135,2024-06-25 03:42:00,Cerrajería,Bogotá,Scotiabank Colpatria,53,31.0,Completado,140232
SRV001652,2024-05-20 15:58:00,Cerrajería,Bogotá,Ecopetrol,13,39.0,Completado,108987
SRV012914,2024-06-17 01:48:00,Cerrajería,Bogotá,Bancolombia,9,,Cancelado,105353
SRV010608,2024-02-05 20:57:00,Grúa,Medellín,Banco Davivienda,68,88.0,Completado,327933
SRV011937,2024-04-28 01:40:00,Cerrajería,Medellín,Seguros Generales,67,31.0,Completado,112562
SRV014664,2024-04-27 00:03:00,Grúa,Barranquilla,Sura Seguros,127,88.0,Completado,224872
SRV011477,2024-04-16 02:59:00,Grúa,Medellín,Mundial Seguros,88,94.0,Completado,272728
SRV008919,2024-06-03 18:15:00,Ambulancia,Barranquilla,Allianz Seguros,130,18.0,Completado,232634
SRV003248,2024-05-08 15:59:00,Batería,BOGOTA,SBS Seguros,39,17.0,Completado,50000
SRV009256,2024-04-10 00:20:00,Ambulancia,Bogotá,Banco Davivienda,48,21.0,Cancelado,300519
SRV003901,2024-03-25 10:15:00,Grúa,Cali,Bancolombia,98,100.0,Completado,260032
SRV000961,2024-02-23 10:19:00,Cerrajería,Medellín,Banco de Bogotá,72,24.0,Completado,144314
SRV014751,2024-02-20 21:07:00,Grúa,Bogotá,Zurich Seguros,42,80.0,Completado,257197
SRV006171,2024-06-25 00:26:00,Grúa,Cali,Cardif Seguros,124,46.0,Completado,196745
SRV006799,2024-03-30 07:17:00,Grúa,Bogotá,Banco de Bogotá,7,53.0,Completado,217675
SRV013519,2024-06-06 01:37:00,Grúa,Cali,SBS Seguros,115,66.0,Completado,253149
SRV011099,2024-05-01 03:30:00,Cerrajería,Barranquilla,Ecopetrol,127,28.0,Completado,81237
SRV005582,2024-02-23 17:44:00,Grúa,Bogotá,Liberty Seguros,32,72.0,Completado,179820
SRV013518,2024-03-11 15:40:00,Ambulancia,Bogotá,Cardif Seguros,41,7.0,Completado,460184
SRV011130,2024-01-01 09:30:00,Batería,Bogota D.C.,Mundial Seguros,50,37.0,Completado,50000
SRV001576,2024-03-16 08:58:00,Ambulancia,Bogotá,Seguros Bolivar,28,19.0,Completado,299609
SRV004234,2024-02-05 11:47:00,Cerrajería,Medellín,Allianz Seguros,76,48.0,Completado,84086
SRV008441,2024-05-20 09:11:00,Grúa,Bogotá,Allianz Seguros,5,42.0,Completado,267626
SRV004107,2024-01-25 18:11:00,Grúa,Bogotá,Banco Davivienda,26,75.0,Completado,242360
SRV002810,2024-04-09 11:08:00,Grúa,Medellín,Grupo Argos,67,,Cancelado,235680
SRV006938,2024-02-08 17:27:00,Grúa,Medellín,SBS Seguros,93,26.0,Completado,233405
SRV005146,2024-06-06 03:46:00,Grúa,Cali,Scotiabank Colpatria,117,25.0,Completado,313280
SRV007238,2024-01-09 17:11:00,Grúa, Bogotá,Bancolombia,17,10.0,Completado,298653
SRV014263,2024-04-26 11:26:00,Grúa,Bogotá,Bancolombia,43,76.0,Completado,232078
SRV008322,2024-01-23 22:05:00,Ambulancia,Bogota D.C.,Grupo Argos,1,11.0,Completado,297204
SRV009741,2024-04-11 03:56:00,Grúa,Medellín,Seguros del Estado,84,69.0,Completado,204070
SRV011526,2024-02-02 11:48:00,Grúa,Bogotá,Mapfre Colombia,5,65.0,Completado,241903
SRV001980,2024-02-22 13:35:00,Batería,Bogotá,HDI Seguros,15,40.0,Completado,59574
SRV003246,2024-05-23 01:37:00,Grúa,Bogotá,Liberty Seguros,19,74.0,Completado,217120
SRV012414,2024-02-24 08:18:00,Grúa,Bogotá,Equidad Seguros,12,69.0,Completado,246015
SRV006872,2024-03-31 10:12:00,Batería,Medellín,Previsora Seguros,89,23.0,Completado,99318
SRV011812,2024-04-26 17:58:00,Grúa, Bogotá,Ecopetrol,33,51.0,Completado,272108
SRV014270,2024-01-13 12:26:00,Cerrajería,Medellín,HDI Seguros,93,,Cancelado,137998
SRV004795,2024-01-29 01:52:00,Grúa,Cali,Allianz Seguros,125,59.0,Completado,236107
SRV005329,2024-04-29 19:10:00,Grúa,Bogotá,Previsora Seguros,56,64.0,Completado,351402
SRV008109,2024-05-25 13:25:00,Grúa,Bogota D.C.,SBS Seguros,14,,Completado,179178
SRV010905,2024-02-28 03:36:00,Cerrajería,Barranquilla,Sura Seguros,135,32.0,Completado,70924
SRV003986,2024-05-04 21:48:00,Grúa,Bogotá,Ecopetrol,15,86.0,Completado,232248
SRV000432,2024-04-11 08:12:00,Grúa,Bogotá,Banco de Bogotá,3,96.0,Completado,331709
SRV011535,2024-03-03 06:23:00,Cerrajería,Bogotá,Seguros Bolivar,45,30.0,Completado,140995
SRV011242,2024-01-27 10:30:00,Ambulancia,Bogotá,Grupo Nutresa,5,30.0,Completado,287652
SRV004028,2024-03-12 07:46:00,Ambulancia,Cali,Bancolombia,120,13.0,Completado,214688
SRV003298,2024-06-16 04:07:00,Grúa,Bogotá,Mundial Seguros,50,73.0,Completado,283962
SRV003700,2024-01-26 00:53:00,Ambulancia,Medellín,Seguros Generales,64,19.0,Completado,266789
SRV002793,2024-04-03 09:13:00,Grúa,Cali,HDI Seguros,118,,Cancelado,265563
SRV004751,2024-01-28 23:07:00,Grúa,Barranquilla,Previsora Seguros,145,70.0,Completado,220851
SRV014193,2024-01-31 16:42:00,Grúa,Medellín,Grupo Argos,83,120.0,Completado,295426
SRV009122,2024-03-16 16:42:00,Grúa,Bogotá,BBVA Colombia,38,78.0,Completado,279601
SRV011837,2024-03-18 21:47:00,Batería,Bogotá,Banco Davivienda,20,27.0,Completado,90942
SRV003805,2024-03-04 16:21:00,Grúa,Cali,AXA Colpatria,123,87.0,Completado,275425
SRV014292,2024-06-21 05:52:00,Cerrajería,Bogotá,Avianca,28,38.0,Completado,137750
SRV000268,2024-03-02 05:35:00,Grúa,Barranquilla,Grupo Nutresa,129,82.0,Completado,215366
SRV013594,2024-02-27 12:02:00,Cerrajería,Cali,HDI Seguros,113,51.0,Completado,144043
SRV009970,2024-06-03 04:13:00,Batería,Bogotá,Grupo Nutresa,20,19.0,Completado,115813
SRV011544,2024-06-22 08:44:00,Batería,Barranquilla,Seguros Bolivar,145,27.0,Completado,117434
SRV006100,2024-01-16 21:23:00,Grúa,Barranquilla,Scotiabank Colpatria,139,43.0,Completado,310031
SRV010269,2024-05-09 16:16:00,Cerrajería,Cali,Sura Seguros,114,26.0,Completado,127521
SRV005836,2024-02-14 16:58:00,Batería,Medellín,Equidad Seguros,83,38.0,Completado,60433
SRV001587,2024-05-23 05:43:00,Ambulancia,Bogotá,Grupo Argos,50,26.0,Completado,292605
SRV011831,2024-06-20 04:18:00,Batería,Barranquilla,Mundial Seguros,147,34.0,Completado,134067
SRV003214,2024-02-13 01:25:00,Grúa,Medellín,BBVA Colombia,70,75.0,Completado,366309
SRV009084,2024-06-23 14:31:00,Cerrajería,Bogotá,Seguros del Estado,24,36.0,Completado,142688
SRV011358,2024-04-07 03:50:00,Batería,Cali,Seguros Bolivar,115,21.0,Completado,93673
SRV007383,2024-01-22 19:48:00,Cerrajería,Bogotá,Bancolombia,17,23.0,Completado,175897
SRV007710,2024-03-22 01:01:00,Ambulancia,Bogota D.C.,Grupo Nutresa,41,12.0,Completado,296620
SRV008281,2024-01-27 04:07:00,Batería,Bogotá,Banco Davivienda,3,19.0,Completado,146630
SRV010754,2024-04-16 23:32:00,Ambulancia,Medellín,Bancolombia,70,28.0,Completado,421108
SRV008094,2024-06-02 20:52:00,Cerrajería,Cali,HDI Seguros,102,49.0,Completado,121903
SRV012554,2024-02-04 11:25:00,Grúa,Bogotá,Mapfre Colombia,7,79.0,Completado,201066
SRV004769,2024-01-13 20:15:00,Cerrajería,Cali,Grupo Argos,118,42.0,Completado,97114
SRV001876,2024-01-02 10:15:00,Cerrajería,Barranquilla,Seguros Generales,134,37.0,Cancelado,81484
SRV012550,2024-04-15 12:42:00,Grúa,Bogotá,Mapfre Colombia,34,47.0,Completado,277255
SRV006727,2024-05-18 17:20:00,Cerrajería,Medellín,Liberty Seguros,93,28.0,Completado,201949
SRV014703,2024-03-22 14:08:00,Grúa,Cali,HDI Seguros,117,55.0,Completado,289944
SRV008207,2024-05-16 01:29:00,Ambulancia,Barranquilla,BBVA Colombia,147,16.0,Completado,241433
SRV006913,2024-05-10 09:31:00,Grúa,Bogotá,Grupo Argos,58,92.0,Completado,289744
SRV005468,2024-05-14 06:36:00,Ambulancia,Bogotá,Grupo Nutresa,45,11.0,Completado,328425
SRV008580,2024-03-27 07:30:00,Grúa,Bogotá,BBVA Colombia,59,79.0,Completado,285839
SRV014365,2024-04-06 04:34:00,Grúa,Medellín,Grupo Éxito,83,61.0,Completado,268638
SRV000986,2024-05-19 15:11:00,Grúa,Cali,HDI Seguros,104,66.0,Completado,210227
SRV008114,2024-05-26 17:40:00,Grúa,Barranquilla,Mapfre Colombia,137,76.0,Completado,208210
SRV001314,2024-01-18 14:55:00,Cerrajería,Cali,Scotiabank Colpatria,112,36.0,Completado,170205
SRV010142,2024-06-30 08:40:00,Cerrajería,Bogotá,Zurich Seguros,59,46.0,Completado,115803
SRV003708,2024-02-03 06:12:00,Batería,Bogotá,Grupo Éxito,4,23.0,Completado,95957
SRV013914,2024-01-27 20:58:00,Grúa,Barranquilla,Sura Seguros,129,53.0,Completado,281489
SRV002427,2024-06-17 04:10:00,Batería,Medellín,Mapfre Colombia,69,18.0,Cancelado,80793
SRV010319,2024-05-23 13:48:00,Grúa,Barranquilla,Allianz Seguros,131,44.0,Cancelado,192772
SRV002125,2024-04-01 10:55:00,Batería,Bogotá,Allianz Seguros,47,20.0,Completado,135678
